GEOID,Area,Population,Poverty_Rate,Medicaid_Rate,Median_Income,Uninsured_Rate,Age_45_49,Age_50_54,Age_55_59,Age_60_64,Age_65_69,Age_70_75,White,Black,Hispanic,Asian,Other,Male,Female,Less_than_HS,HS_Graduate,Some_College,Bachelor_Plus,Under_20k,Income_20k_35k,Income_35k_50k,Income_50k_75k,Over_75k
51810002400,Virginia Beach,5465,0.11768664498721457,0.12813487806418997,58393,0.16374626772944606,0.2058871674135485,0.17924422944781673,0.16608788570385527,0.16881165524687658,0.1516545404360877,0.12831452175181535,0.6723243999177834,0.180034103260654,0.06237956029669218,0.08526193652487034,1.1102230246251565e-16,0.5035042549841483,0.4964957450158517,0.09242220092469763,0.3106354385094736,0.33111974823061513,0.26582261233521365,0.14122397398465747,0.16566780780460275,0.19327910910536988,0.19327910910536988,0.30655
51810002500,Virginia Beach,3034,0.09155267061935388,0.12563032756818374,59752,0.16970918854467099,0.1605691959633332,0.21126373313560937,0.20411594396973423,0.16513107751335004,0.16366250322415204,0.09525754619382121,0.5978287196677916,0.23322642990595477,0.07228953663015493,0.09665531379609872,0.0,0.47072926848138896,0.529270731518611,0.1469878826707639,0.2243159911950576,0.4091143113698071,0.21958181476437133,0.10986320474322465,0.1682810385770326,0.1963278783398714,0.1963278783398714,0.3292
51810002600,Virginia Beach,5978,0.04811762212089388,0.17538542844013208,93772,0.11198059715303943,0.18761018870294854,0.20871304766877108,0.19950511845903926,0.15532856283705374,0.13969037316273203,0.1091527091694553,0.6894476010964559,0.1459132002077247,0.07256522415241612,0.09207397454340331,1.1102230246251565e-16,0.523415827033455,0.476584172966545,0.061895972694999905,0.21201325978015367,0.3277381182981133,0.3983526492267331,0.05774114654507265,0.1026776560364782,0.11979059870922457,0.11979059870922457,0.6
51810002700,Virginia Beach,4391,0.07886874508286582,0.1783656111850872,58109,0.23856384217018223,0.20723046136299586,0.22105820396258613,0.1891974456518337,0.15250476299192003,0.11160117694882975,0.11840794908183447,0.6486803095284686,0.15700018671906715,0.10826880840885247,0.08605069534361189,0.0,0.5269879947975155,0.47301200520248454,0.122571950838836,0.281341519593579,0.36182430362906187,0.2342622259385232,0.09464249409943898,0.1810622517701683,0.211239293731863,0.211239293731863,0.3018166666666667
51810002800,Virginia Beach,5598,0.04497405371168083,0.12263669744972519,70058,0.24995200445864219,0.2021430521626812,0.2274380354921987,0.15781831179154027,0.1607534685167067,0.11957759048716697,0.1322695415497062,0.6465766875624946,0.21044804761149424,0.0793088518470007,0.0636664129790104,0.0,0.48640442431584235,0.5135955756841577,0.05563754966509271,0.30647223762550535,0.40129010091300776,0.23660011179639417,0.053968864454016996,0.13351934066379487,0.1557725641077607,0.1557725641077607,0.5009666666666667
51810002900,Virginia Beach,5989,0.101097487616289,0.19689874151805103,92790,0.1684277951890389,0.21420689186435155,0.1859494347743059,0.18617392381482636,0.1355039416995222,0.16534828104411312,0.11281752680288071,0.6091951489117219,0.2220792502182377,0.09928238517717068,0.06944321569286964,1.1102230246251565e-16,0.47681345553197774,0.5231865444680223,0.07701012369149599,0.20203077009037934,0.37723183917356395,0.3437272670445607,0.1213169851395468,0.08360490445813597,0.09753905520115862,0.09753905520115862,0.6
51810003000,Virginia Beach,5556,0.10070975226519341,0.17609379715353862,90066,0.13920342939396105,0.19078994743070046,0.18569917954868162,0.16333094992359623,0.18724705624716154,0.14805350098471645,0.12487936586514378,0.6698749389804174,0.1849776410727414,0.06881129932341942,0.0763361206234218,0.0,0.505395061211278,0.494604938788722,0.05745708315698127,0.19374749220237292,0.39041586944937484,0.35837955519127096,0.12085170271823209,0.08374448918453038,0.09770190404861877,0.09770190404861877,0.6
51810003100,Virginia Beach,4541,0.12620183140152572,0.15965427823212702,79883,0.10176779262282132,0.2092363591064925,0.22885638895356702,0.16036407050616813,0.18629441886479362,0.12927906735547595,0.08596969521350284,0.6137041142282049,0.2371364614155118,0.085632949320472,0.06352647503581121,1.1102230246251565e-16,0.5080040512590036,0.4919959487409964,0.04681019331447352,0.1575863328108664,0.3128879721910649,0.4827155016835951,0.15144219768183084,0.07456734069545075,0.0869952308113592,0.0869952308113592,0.6
51810003200,Virginia Beach,3455,0.055270988991435115,0.18408747448032148,62275,0.14192587637817283,0.18515850725830593,0.23979112459961707,0.1944899669412362,0.179477228006669,0.11436231364223724,0.08672085955193463,0.6485617101925581,0.19391944364518535,0.08913834912382039,0.0683804970384362,0.0,0.47532215202542333,0.5246778479745766,0.06206358711006008,0.26607787680327255,0.34063337184057924,0.33122516424608817,0.06632518678972213,0.16872744396308334,0.19684868462359723,0.19684868462359723,0.37125
51810003300,Virginia Beach,4510,0.11594343114923017,0.12393121398410989,86976,0.15863090174263514,0.20429756500528215,0.17929108431159999,0.22204623298996118,0.19656548306455598,0.10555345958807642,0.09224617504052432,0.6662017204112463,0.2105891027844193,0.0665707488585479,0.05663842794578655,0.0,0.4922283261674829,0.5077716738325171,0.0639166089633715,0.2118254771530296,0.3368913639569772,0.3873665499266217,0.1391321173790762,0.07826036478627715,0.09130375891732334,0.09130375891732334,0.6
51810003400,Virginia Beach,5242,0.04403515231796577,0.14524369443440208,83533,0.23138963772578214,0.22067323779452772,0.20758848188803541,0.19478644253257435,0.1359721158692989,0.1317115430105492,0.10926817890501428,0.6583665952084614,0.19462357952082623,0.09090394214375927,0.05610588312695312,0.0,0.4893247499349907,0.5106752500650094,0.04480136048975812,0.18274973521779148,0.3119762131819251,0.46047269111052525,0.05284218278155892,0.10414734516553233,0.12150523602645437,0.12150523602645437,0.6
51810003500,Virginia Beach,4780,0.11470125510589385,0.19891712386073385,74937,0.09730302034546864,0.16920663604731215,0.21731317888184842,0.20619521075350092,0.18833417716057477,0.13552241056056538,0.0834283865961984,0.6252904402549202,0.19199960470375296,0.10177181984551775,0.08093813519580907,0.0,0.4913658035538708,0.5086341964461292,0.14865152487929795,0.2805774819356887,0.34372267917359944,0.2270483140114139,0.13764150612707263,0.08402254816187821,0.09802630618885791,0.09802630618885791,0.5822833333333334
51810003600,Virginia Beach,3458,0.0670553501222959,0.13606813732595557,62462,0.19366934738715325,0.18586576328582607,0.19246830203305376,0.23161393439425865,0.14062683984728402,0.14393846275221195,0.10548669768736559,0.6848247384358999,0.14789015703343958,0.07694445231126178,0.0903406522193987,1.1102230246251565e-16,0.5219304275536388,0.47806957244636117,0.131707207094928,0.245790282704494,0.33708875873900657,0.28541375146157144,0.08046642014675508,0.16355007395597346,0.19080841961530234,0.19080841961530234,0.3743666666666667
51810003700,Virginia Beach,5788,0.10124391823153227,0.17716126894698997,66199,0.1372227272929665,0.2206870701024188,0.192264173695892,0.18755504360190484,0.16539020579836952,0.1417699771779949,0.09233352962342005,0.609274577147858,0.22443636628335442,0.08221723087108883,0.08407182569769883,0.0,0.4792617629164521,0.5207382370835478,0.09811401018548174,0.2732589432551586,0.3251823536822427,0.30344469287711695,0.12149270187783871,0.1325571894366484,0.15465005434275647,0.15465005434275647,0.43665
51810003800,Virginia Beach,3403,0.04697124675200445,0.21899602323899453,67894,0.11080962124816222,0.20653120943689762,0.1821558190919958,0.19772261365793956,0.17567741307791226,0.13693650353572623,0.10097644119952862,0.6172108854597996,0.18045525547879862,0.11299680382207432,0.08933705523932728,2.220446049250313e-16,0.5279016146399907,0.47209838536000925,0.06242972234855448,0.29308674752036445,0.4138340456821038,0.23064948444897726,0.05636549610240534,0.14362035116927838,0.16755707636415812,0.16755707636415812,0.4649
51810003900,Virginia Beach,3199,0.1215232714219065,0.17744731131799119,88673,0.1586555635638331,0.17619877803217254,0.24062263554356883,0.1808568232142532,0.14787497325164514,0.11779851957666942,0.13664827038169097,0.6439298236570509,0.19072283063534076,0.07686157643128164,0.08848576927632676,0.0,0.49354670644535814,0.5064532935546419,0.0871619607630104,0.19391349085702184,0.33769444294249074,0.38123010543747704,0.1458279257062878,0.07625162228811368,0.08896022600279928,0.08896022600279928,0.6
51810004000,Virginia Beach,3904,0.12223703181938761,0.17027203900924792,64288,0.21406152590817024,0.21413847938086306,0.19232904994339223,0.1895422174531832,0.1869804415502036,0.13984733585294848,0.07716247581940917,0.6784056821604627,0.1955982257220752,0.07362998020986428,0.052366111907597775,0.0,0.5176415113562178,0.48235848864378217,0.11200727559285134,0.27334610919763214,0.40938925830509576,0.2052573569044207,0.14668443818326513,0.13455466854502046,0.1569804466358572,0.1569804466358572,0.4048
51810004100,Virginia Beach,3455,0.0742894274575103,0.14484891398144656,84757,0.20240621121283264,0.15504197442332998,0.20615664827647825,0.2056408210786133,0.18580926918178312,0.12092763450722545,0.12642365253256996,0.6058829583834507,0.2484897720066088,0.07164076635092553,0.07398650325901489,0.0,0.5178377219467732,0.48216227805322676,0.04049421991441417,0.17292513952326416,0.37222525683930663,0.41435538372301506,0.08914731294901236,0.0932558061152963,0.10879844046784568,0.10879844046784568,0.6
51810004200,Virginia Beach,4923,0.11633432889138098,0.1742724443347596,65071,0.17607264121016553,0.1833811572234508,0.1859673653101246,0.22391961277538477,0.17168945017645357,0.12972570866133107,0.1053167058532551,0.6877003197810125,0.153762936755706,0.08851234778549569,0.07002439567778591,0.0,0.5066872541260788,0.49331274587392115,0.05181101838208405,0.30721239089441515,0.4132118282483612,0.22776476247513955,0.13960119466965717,0.13276464159910284,0.15489208186561998,0.15489208186561998,0.41785
51810004300,Virginia Beach,5089,0.1414749319295025,0.19072386343133985,61101,0.18051682407663797,0.1826083357553838,0.1977644824609124,0.1726002750890022,0.16683276393376417,0.1535412825718221,0.12665286018911534,0.6322476728306625,0.1593278952572475,0.11761707633880966,0.0908073555732803,0.0,0.477479760872196,0.522520239127804,0.14208418826173724,0.30698963620621283,0.3718838057126072,0.17904236981944277,0.169769918315403,0.14356402450537908,0.16749136192294226,0.16749136192294226,0.35168333333333335
51810004400,Virginia Beach,4197,0.04602378027042345,0.1535197241645901,87114,0.15121732641577312,0.16282487277384183,0.2018847817747966,0.19188984037452717,0.17263023384365947,0.17133480401926535,0.09943546721390954,0.6246980230640687,0.22566737615565402,0.08787969506706483,0.06175490571321237,0.0,0.4971463709679616,0.5028536290320385,0.039859991426585986,0.16763869865062234,0.34983677727394796,0.44266453264884364,0.05522853632450814,0.10343143910264754,0.12067001228642213,0.12067001228642213,0.6
51810004500,Virginia Beach,5744,0.07986332890282964,0.17805883502780434,80290,0.11487373888194122,0.16541522737815958,0.22898061556524757,0.17774359291451272,0.20637305968195013,0.11575303371292738,0.1057344707472026,0.5747379084571219,0.25306372285271467,0.09135047024914839,0.08084789844101502,0.0,0.4740245886433056,0.5259754113566943,0.08249723292794245,0.1709905593095586,0.3898054289440714,0.3567067788184275,0.09583599468339557,0.09124920159498134,0.10645740186081157,0.10645740186081157,0.6
51810004600,Virginia Beach,3572,0.044020463463290437,0.16720669451099993,77593,0.14948480908667638,0.16585911183701493,0.23246157116293356,0.19423156266438926,0.1701548464459848,0.13475133960157767,0.1025415682880998,0.6676316031664494,0.16695027078358313,0.07152673646669398,0.09389138958327359,0.0,0.526766927728018,0.47323307227198197,0.05613165213958271,0.1770744673143554,0.3643999543239016,0.4023939262221603,0.05282455615594852,0.10415263315321545,0.12151140534541803,0.12151140534541803,0.6
51810004700,Virginia Beach,3076,0.05717678571028094,0.19159722288473974,81356,0.22113737697638858,0.18142084817571208,0.21358774615559692,0.1980371088898696,0.2013621683360682,0.11565064585916819,0.08994148258358506,0.6833913729774657,0.16156761365877703,0.0954506307753456,0.059590382588411615,0.0,0.4759664835655607,0.5240335164344393,0.04702205336996179,0.22222669318556593,0.3855696468106286,0.3451816066338437,0.06861214285233712,0.09941635714429888,0.11598575000168203,0.11598575000168203,0.6
51810004800,Virginia Beach,4191,0.11348936502277107,0.1404984295415821,66725,0.12557081893988897,0.24948921308688687,0.1944291531534765,0.1841562925621528,0.16178670245258528,0.11494373280142778,0.0951949059434707,0.6269928664178629,0.18072374204526143,0.1068115989202582,0.08547179261661757,0.0,0.49050904110187254,0.5094909588981275,0.07594234334312924,0.2579692408167267,0.37902949425148075,0.2870589215886634,0.13618723802732527,0.1255188285918024,0.1464386333571028,0.1464386333571028,0.4454166666666667
51810004900,Virginia Beach,4872,0.08503528174103644,0.17520471808519802,72445,0.1036905325923801,0.17200202442663134,0.23088741358442413,0.20435084917404633,0.13377750028121924,0.15641869715344434,0.10256351538023473,0.665348233794674,0.20993040259324164,0.07805594999968248,0.046665413612401854,0.0,0.48612064156309676,0.5138793584369032,0.10416342146608669,0.2833478219826147,0.34578876854332025,0.26669998800797834,0.10204233808924373,0.10716229857322691,0.12502268166876473,0.12502268166876473,0.54075
51810005000,Virginia Beach,5504,0.14828423987739073,0.17256901823026857,61867,0.1815602273689524,0.1876753471187738,0.18358247974325864,0.23640956902218105,0.14557842235395402,0.15003936268325693,0.09671481907857546,0.6317237419166969,0.2056643645001411,0.10494816000523216,0.057663733577929845,0.0,0.4706597497195088,0.5293402502804911,0.06368856300688072,0.3100018641848105,0.40738900775625153,0.21892056505205726,0.17794108785286886,0.13728267364413932,0.16016311925149587,0.16016311925149587,0.36445
51810005100,Virginia Beach,4801,0.1131540342000881,0.13753712786234495,91576,0.1762887888504725,0.19731380933685158,0.20969827623353868,0.20485949593650538,0.13916144509642597,0.11801314206518933,0.130953831331489,0.6151166268654253,0.22834023575480972,0.08112489097343241,0.07541824640633249,0.0,0.487321624206242,0.5126783757937581,0.05489709015254644,0.22190459051842454,0.3297121715623175,0.39348614776671154,0.1357848410401057,0.0792645476879683,0.09247530563596301,0.09247530563596301,0.6
51810005200,Virginia Beach,4428,0.1130038281898913,0.21368297393247582,84302,0.15392064756263685,0.19088540164271636,0.1921692863796434,0.19462603102477694,0.18931540373436284,0.11472581344771089,0.11827806377078956,0.6598810613632691,0.18082456513652775,0.10474869696679726,0.05454567653340587,0.0,0.4745082669041485,0.5254917330958515,0.08097321293425225,0.19954913162061985,0.3688402396427736,0.3506374158023542,0.13560459382786955,0.07931862185163913,0.09253839216024565,0.09253839216024565,0.6
51810005300,Virginia Beach,3739,0.13010125494416197,0.19994158789689792,82787,0.1976870159680349,0.18491534940592352,0.2236679150593777,0.19155970086074403,0.14148949216270812,0.17333401790876737,0.0850335246024792,0.6834249791819852,0.17971130331660093,0.06566736426108546,0.07119635324032855,0.0,0.5223767501525846,0.47762324984741544,0.08125574204866928,0.23065611478614498,0.3658783366710717,0.322209806494114,0.15612150593299437,0.0731635482201017,0.08535747292345199,0.08535747292345199,0.6
51810005400,Virginia Beach,5547,0.06746348097451045,0.16894249636431405,63848,0.16061641683176883,0.21563717777752273,0.22621663125570576,0.1514912080653944,0.16949542974842974,0.157296802409034,0.07986275074391339,0.6307606969389504,0.22959919109043664,0.05896774425731366,0.0806723677132992,1.1102230246251565e-16,0.48784094044235304,0.512159059557647,0.14243961953765305,0.3171058245165368,0.4144266489113434,0.12602790703446676,0.08095617716941254,0.15647314684917626,0.18255200465737229,0.18255200465737229,0.3974666666666667
51810005500,Virginia Beach,5586,0.13290043383885775,0.15191004732432556,88156,0.2306162172001518,0.1753539969115297,0.23487085643508493,0.19048292707455672,0.15054891835441025,0.11577503944902767,0.13296826177539098,0.6369972812288174,0.22932487583636912,0.06588898585733328,0.06778885707748025,0.0,0.5023694775425203,0.49763052245747974,0.08535062153872745,0.181875250293207,0.36258913764370093,0.3701849905243646,0.1594805206066293,0.07215584381801121,0.08418181778767975,0.08418181778767975,0.6
51810005600,Virginia Beach,4847,0.06562554222289971,0.1224400781556538,89803,0.15102035296844674,0.14651502885834608,0.21599946757116528,0.18000081439537707,0.1806690268781678,0.1450318397529694,0.1317838225439744,0.6170749895681297,0.22559742294808383,0.08369979753484133,0.07362778994894519,0.0,0.5076503277931023,0.49234967220689774,0.09115739799304372,0.24840834691992952,0.37682734138645185,0.2836069137005749,0.07875065066747965,0.0963748047997561,0.11243727226638212,0.11243727226638212,0.6
51810005700,Virginia Beach,4264,0.12113405317477804,0.14387771457683024,59418,0.1509887318834378,0.2088518307219024,0.2196938523043818,0.20408439637299058,0.16625656381578588,0.117897592732574,0.08321576405236547,0.6750667746298604,0.1740867105570505,0.07500660781805038,0.07583990699503886,-2.220446049250313e-16,0.48309523327190385,0.5169047667280962,0.14499611839502252,0.29863450144155523,0.32894110023122597,0.22742827993219628,0.14536086380973365,0.1593017408570799,0.18585203099992653,0.18585203099992653,0.32363333333333333
